Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Unit_Price,Cost_Per_Item,Profit,Customer_ID,Basket_Size,Product_Category,Category,Sub_Category,Hour,Day,Month
1000000794,2024-03-11 13:24:00,vanessa myers,"iron,trashbags,femininehygieneproducts",7,52.15,debit card,boston,department store,True,student,winter,,7.45,3.020476261,31.00666617,553277,3,iron,household electronics,iron,13,monday,2024-03
1000000795,2022-10-03 17:54:00,joseph roberts,"extensioncords,honey,carrots,cereal,diapers",8,89.26,credit card,los angeles,specialty store,False,retiree,fall,bogo (buy one get one),11.1575,7.382216754,30.20226597,261686,5,extension cords,household electronics,extension cords,17,monday,2022-10
1000000796,2020-09-05 08:41:00,donna fitzgerald,"toiletpaper,soda,cerealbars,apple",4,63.23,credit card,los angeles,warehouse club,False,teenager,summer,discount on selected items,15.8075,10.74333793,20.2566483,454637,4,toilet paper,cleaning supplies,toilet paper,8,saturday,2020-09
1000000797,2021-10-07 15:31:00,brittany ward,"cleaningrags,cleaningspray,tissues",6,12.68,debit card,san francisco,pharmacy,False,homemaker,spring,,2.113333333,1.203627772,5.45823337,228571,3,cleaning rags,cleaning supplies,cleaning rags,15,thursday,2021-10
1000000798,2020-04-17 21:29:00,dennis richardson,"trashcans,sponges,cannedsoup",4,53.3,cash,san francisco,specialty store,True,student,spring,,13.325,8.114861668,20.84055333,887746,3,trash cans,cleaning equipment,trash cans,21,friday,2020-04
1000000799,2022-12-21 11:07:00,misty pena,"mayonnaise,toothbrush,water,mop",6,15.53,mobile payment,los angeles,convenience store,True,retiree,fall,discount on selected items,2.588333333,1.751654103,5.020075383,696503,4,mayonnaise,condiments,mayonnaise,11,wednesday,2022-12
1000000800,2021-04-07 10:09:00,brenda garcia,"femininehygieneproducts,banana,tissues,oliveoil",9,21.97,credit card,boston,supermarket,False,student,spring,bogo (buy one get one),2.441111111,1.494378871,8.520590161,819557,4,feminine hygiene products,personal care,feminine hygiene products,10,wednesday,2021-04
1000000801,2020-06-01 11:07:00,ryan newman,"cheese,honey,milk",5,98.11,credit card,houston,department store,False,middle-aged,fall,bogo (buy one get one),19.622,8.74673633,54.37631835,355907,3,cheese,dairy,cheese,11,monday,2020-06
1000000802,2022-02-22 08:25:00,tiffany kelley,"ironingboard,tea,jam,beef,vacuumcleaner",6,10.58,debit card,san francisco,supermarket,True,senior citizen,winter,discount on selected items,1.763333333,1.010189876,4.518860745,117403,5,ironing board,household electronics,ironing board,8,tuesday,2022-02
1000000803,2023-04-07 11:23:00,seth walker,eggs,6,45.59,mobile payment,dallas,specialty store,False,professional,winter,,7.598333333,4.422340282,19.05595831,316270,1,eggs,meat & seafood,eggs,11,friday,2023-04
1000000804,2023-03-22 08:45:00,monica terrell,"potatoes,cereal,extensioncords,plantfertilizer,bathtowels",10,23.19,debit card,seattle,specialty store,False,senior citizen,fall,bogo (buy one get one),2.319,1.222667708,10.96332292,816020,5,potatoes,vegetables,potatoes,8,wednesday,2023-03
1000000805,2021-04-27 20:07:00,victoria scott,"shavingcream,hairgel,cleaningspray,mop,tissues",5,90.79,debit card,atlanta,supermarket,True,senior citizen,spring,bogo (buy one get one),18.158,11.27490633,34.41546835,515018,5,shaving cream,personal care,shaving cream,20,tuesday,2021-04
1000000806,2021-07-07 06:17:00,steven jackson md,"powerstrips,plantfertilizer,razors,lawnmower",5,19.31,mobile payment,dallas,specialty store,False,professional,winter,,3.862,2.627357623,6.173211883,651186,4,power strips,household electronics,power strips,6,wednesday,2021-07
1000000807,2020-11-03 06:52:00,martin love,"extensioncords,cerealbars,toothbrush,mayonnaise",7,28.26,cash,seattle,pharmacy,False,middle-aged,summer,discount on selected items,4.037142857,2.735852836,9.109030148,140100,4,extension cords,household electronics,extension cords,6,tuesday,2020-11
1000000808,2023-09-22 15:18:00,david mcclure,oliveoil,10,8.48,cash,houston,convenience store,False,retiree,winter,discount on selected items,0.848,0.453893536,3.941064639,943488,1,olive oil,pantry & snacks,olive oil,15,friday,2023-09
1000000809,2022-06-02 15:59:00,austin deleon,"jam,trashcans",5,81.41,cash,new york,pharmacy,True,young adult,summer,bogo (buy one get one),16.282,7.065922559,46.08038721,42260,2,jam,pantry & snacks,jam,15,thursday,2022-06
1000000810,2020-05-10 11:24:00,tina mooney,vacuumcleaner,6,84.84,debit card,los angeles,convenience store,True,retiree,fall,,14.14,9.833696366,25.8378218,122649,1,vacuum cleaner,household electronics,vacuum cleaner,11,sunday,2020-05
1000000811,2020-04-14 09:20:00,melinda crawford,"water,syrup,spinach,cannedsoup",7,71.64,debit card,san francisco,department store,False,student,spring,,10.23428571,6.669371096,24.95440233,320485,4,water,other,water,9,tuesday,2020-04
1000000812,2021-11-14 08:57:00,caleb booth,"pasta,syrup,hairgel,diapers",8,20.05,debit card,boston,warehouse club,True,senior citizen,fall,bogo (buy one get one),2.50625,1.096230753,11.28015397,511691,4,pasta,grains & bakery,pasta,8,sunday,2021-11
1000000813,2021-03-13 06:34:00,louis donovan,"papertowels,handsanitizer,chips,lawnmower",6,49.74,mobile payment,san francisco,pharmacy,True,student,spring,bogo (buy one get one),8.29,5.606133762,16.10319743,54898,4,paper towels,cleaning supplies,paper towels,6,saturday,2021-03
1000000814,2020-04-23 03:44:00,kelli fitzpatrick,"iron,apple,chicken",9,62.19,debit card,dallas,pharmacy,False,middle-aged,winter,discount on selected items,6.91,4.567295159,21.08434357,9678,3,iron,household electronics,iron,3,thursday,2020-04
1000000815,2021-03-27 22:01:00,john henderson dds,water,9,40.36,cash,boston,specialty store,True,middle-aged,summer,discount on selected items,4.484444444,2.491787911,17.9339088,759907,1,water,other,water,22,saturday,2021-03
1000000816,2021-01-22 22:08:00,kenneth short,rice,7,29.93,debit card,atlanta,specialty store,True,senior citizen,fall,,4.275714286,2.468723163,12.64893786,578282,1,rice,grains & bakery,rice,22,friday,2021-01
1000000817,2020-07-11 20:34:00,jacqueline perez,"milk,jam,shrimp",9,28.52,mobile payment,houston,specialty store,False,middle-aged,summer,discount on selected items,3.168888889,1.646874126,13.69813287,973799,3,milk,other,milk,20,saturday,2020-07
1000000818,2023-02-19 07:20:00,julie bowen,"diapers,toothbrush,icecream,cereal",9,92.79,debit card,atlanta,warehouse club,True,teenager,winter,bogo (buy one get one),10.31,4.293377749,54.14960026,724625,4,diapers,baby care,diapers,7,sunday,2023-02
1000000819,2022-11-30 13:22:00,aaron davis,"plantfertilizer,yogurt",9,12.06,mobile payment,atlanta,pharmacy,False,young adult,spring,,1.34,0.670749291,6.02325638,160499,2,plant fertilizer,garden tools,plant fertilizer,13,wednesday,2022-11
1000000820,2021-06-05 23:29:00,isabella cooper,pasta,10,23.58,cash,atlanta,warehouse club,False,homemaker,winter,bogo (buy one get one),2.358,1.51113853,8.468614705,375044,1,pasta,grains & bakery,pasta,23,saturday,2021-06
1000000821,2020-04-18 21:06:00,christie ibarra,"milk,butter",4,48.95,credit card,atlanta,supermarket,True,homemaker,summer,discount on selected items,12.2375,4.912005314,29.30197874,957963,2,milk,other,milk,21,saturday,2020-04
1000000822,2022-05-25 03:53:00,douglas wise,"trashcans,water,shavingcream,razors",3,23.93,debit card,los angeles,supermarket,False,retiree,fall,,7.976666667,3.988730185,11.96380945,782050,4,trash cans,cleaning equipment,trash cans,3,wednesday,2022-05
1000000823,2021-03-20 18:25:00,donald gilbert,"syrup,plantfertilizer,bathtowels,toothbrush",10,72.45,credit card,atlanta,warehouse club,False,young adult,spring,discount on selected items,7.245,3.763419656,34.81580344,978606,4,syrup,pantry & snacks,syrup,18,saturday,2021-03
1000000824,2021-12-20 20:25:00,brandon chen,"dishware,toothpaste,toothbrush,powerstrips,oliveoil",8,77.06,debit card,miami,pharmacy,True,professional,spring,,9.6325,5.405938944,33.81248845,693708,5,dishware,other,dishware,20,monday,2021-12
1000000825,2021-02-27 07:26:00,mark lynch,"femininehygieneproducts,mustard,coffee,cerealbars",6,31.76,cash,chicago,department store,True,middle-aged,winter,discount on selected items,5.293333333,3.578064052,10.29161569,1842,4,feminine hygiene products,personal care,feminine hygiene products,7,saturday,2021-02
1000000826,2021-10-31 06:25:00,mary tanner,"peanutbutter,laundrydetergent,toothpaste,mustard",6,14.2,cash,new york,pharmacy,False,teenager,fall,discount on selected items,2.366666667,1.192572323,7.044566064,608568,4,peanut butter,pantry & snacks,peanut butter,6,sunday,2021-10
1000000827,2024-03-10 03:59:00,karen davidson,dishsoap,10,34.49,credit card,chicago,pharmacy,False,middle-aged,fall,bogo (buy one get one),3.449,1.738592478,17.10407522,728946,1,dish soap,cleaning supplies,dish soap,3,sunday,2024-03
1000000828,2022-10-17 18:21:00,ian price,peanutbutter,1,7.26,cash,chicago,warehouse club,True,middle-aged,summer,discount on selected items,7.26,4.510277718,2.749722282,577820,1,peanut butter,pantry & snacks,peanut butter,18,monday,2022-10
1000000829,2023-02-22 11:26:00,jeffrey brown,"butter,dishsoap,broom",7,6.22,debit card,new york,pharmacy,False,middle-aged,fall,,0.888571429,0.475976954,2.888161322,840718,3,butter,dairy,butter,11,wednesday,2023-02
1000000830,2024-04-04 02:03:00,sarah vasquez,toiletpaper,10,20.68,mobile payment,seattle,specialty store,False,homemaker,winter,bogo (buy one get one),2.068,0.966544832,11.01455168,503332,1,toilet paper,cleaning supplies,toilet paper,2,thursday,2024-04
1000000831,2021-07-08 05:44:00,leslie graves,"rice,jam,salmon,tissues,airfreshener",6,21.42,credit card,dallas,specialty store,True,teenager,fall,discount on selected items,3.57,1.912562722,9.944623669,824612,5,rice,grains & bakery,rice,5,thursday,2021-07
1000000832,2020-04-28 16:14:00,christopher garcia,"toothpaste,syrup,soda",3,49.61,debit card,chicago,pharmacy,True,retiree,summer,discount on selected items,16.53666667,7.313458345,27.66962497,18143,3,toothpaste,personal care,toothpaste,16,tuesday,2020-04
1000000833,2022-08-24 10:39:00,emily martin,"milk,showergel,bbqsauce,diapers",2,37.93,debit card,dallas,department store,False,young adult,spring,bogo (buy one get one),18.965,8.58955376,20.75089248,880108,4,milk,other,milk,10,wednesday,2022-08
1000000834,2023-03-17 21:22:00,alicia lawson,"dustpan,mayonnaise",2,93.29,cash,boston,pharmacy,False,student,fall,bogo (buy one get one),46.645,25.63190943,42.02618114,40212,2,dustpan,cleaning equipment,dustpan,21,friday,2023-03
1000000835,2021-03-15 11:08:00,beth martinez,femininehygieneproducts,10,68.39,debit card,boston,department store,True,teenager,winter,,6.839,3.595109345,32.43890655,316645,1,feminine hygiene products,personal care,feminine hygiene products,11,monday,2021-03
1000000836,2020-10-11 18:29:00,ann daugherty,"razors,sponges,toothpaste,tea,milk",10,80.94,cash,miami,pharmacy,True,student,fall,bogo (buy one get one),8.094,5.459028817,26.34971183,484129,5,razors,other,razors,18,sunday,2020-10
1000000837,2024-01-01 19:21:00,scott smith,"bbqsauce,pickles,mop,cleaningspray,mayonnaise",6,88.68,debit card,san francisco,warehouse club,True,middle-aged,winter,,14.78,7.518854549,43.56687271,527564,5,bbq sauce,condiments,bbq sauce,19,monday,2024-01
1000000838,2022-05-15 07:45:00,sharon norman,"shavingcream,laundrydetergent,extensioncords,plantfertilizer",6,35.89,cash,dallas,warehouse club,True,homemaker,spring,bogo (buy one get one),5.981666667,3.434532461,15.28280523,972120,4,shaving cream,personal care,shaving cream,7,sunday,2022-05
1000000839,2020-01-27 15:35:00,jamie bautista,"cereal,insectrepellent,orange,carrots",5,20.11,debit card,seattle,supermarket,True,teenager,summer,discount on selected items,4.022,2.37169009,8.251549551,236737,4,cereal,grains & bakery,cereal,15,monday,2020-01
1000000840,2020-07-15 09:45:00,elizabeth smith,"mustard,coffee,soap",10,64.33,cash,los angeles,pharmacy,False,teenager,winter,bogo (buy one get one),6.433,2.598470992,38.34529008,360344,3,mustard,condiments,mustard,9,wednesday,2020-07
1000000841,2022-06-12 02:20:00,brenda chavez,"mop,peanutbutter,apple,mayonnaise",8,41.11,credit card,houston,warehouse club,False,senior citizen,spring,bogo (buy one get one),5.13875,3.078425801,16.48259359,114112,4,mop,cleaning equipment,mop,2,sunday,2022-06
1000000842,2020-09-02 06:27:00,mary hall,"soap,ketchup,ketchup,rice",5,19.39,debit card,dallas,supermarket,False,professional,summer,,3.878,1.758327044,10.59836478,516825,4,soap,personal care,soap,6,wednesday,2020-09
1000000843,2020-09-23 15:29:00,jessica wade dvm,"eggs,shampoo",2,58.04,credit card,seattle,supermarket,True,middle-aged,winter,discount on selected items,29.02,19.97507818,18.08984363,601605,2,eggs,meat & seafood,eggs,15,wednesday,2020-09
1000000844,2020-07-23 20:59:00,kimberly williams,"bathtowels,cerealbars",8,55.42,mobile payment,new york,supermarket,True,student,fall,discount on selected items,6.9275,3.079958314,30.78033349,613820,2,bath towels,home & misc,bath towels,20,thursday,2020-07
1000000845,2021-07-24 13:28:00,brian campos,"pickles,bathtowels",1,84.97,credit card,new york,pharmacy,False,middle-aged,summer,bogo (buy one get one),84.97,44.55718354,40.41281646,186856,2,pickles,pantry & snacks,pickles,13,saturday,2021-07
1000000846,2024-01-09 02:09:00,ryan bailey,"cannedsoup,broom,powerstrips",7,5.96,credit card,chicago,department store,True,senior citizen,fall,,0.851428571,0.362372172,3.423394793,215076,3,canned soup,pantry & snacks,canned soup,2,tuesday,2024-01
1000000847,2022-07-22 18:22:00,jasmine jones,"gardenhose,milk,chicken,tea",2,54.54,cash,houston,specialty store,False,homemaker,summer,bogo (buy one get one),27.27,19.06342825,16.41314349,820939,4,garden hose,garden tools,garden hose,18,friday,2022-07
1000000848,2022-01-09 14:57:00,lynn smith,"hairgel,toothbrush",9,52.7,debit card,houston,department store,False,retiree,winter,,5.855555556,3.224411457,23.68029689,771500,2,hair gel,personal care,hair gel,14,sunday,2022-01
1000000849,2022-07-08 18:31:00,james ramirez,"butter,dustpan",4,59.46,cash,seattle,warehouse club,True,homemaker,winter,discount on selected items,14.865,8.601119485,25.05552206,554638,2,butter,dairy,butter,18,friday,2022-07
1000000850,2020-04-20 00:58:00,stacy ballard,"trashbags,mop,potatoes,tuna",4,9.6,cash,chicago,warehouse club,False,teenager,winter,bogo (buy one get one),2.4,1.008295064,5.566819745,430081,4,trash bags,cleaning supplies,trash bags,0,monday,2020-04
1000000851,2021-02-18 09:40:00,dr. jerry massey,"showergel,babywipes",3,20.81,debit card,miami,pharmacy,True,homemaker,summer,discount on selected items,6.936666667,4.335334406,7.803996783,895269,2,shower gel,personal care,shower gel,9,thursday,2021-02
1000000852,2022-12-17 18:49:00,marcus smith,cleaningrags,5,71.44,debit card,houston,warehouse club,True,student,spring,,14.288,6.614939334,38.36530333,823149,1,cleaning rags,cleaning supplies,cleaning rags,18,saturday,2022-12
1000000853,2022-02-19 07:09:00,jessica rodriguez,"broom,bathtowels,hairgel",5,13.92,mobile payment,atlanta,supermarket,True,homemaker,spring,bogo (buy one get one),2.784,1.863654943,4.601725287,788293,3,broom,cleaning equipment,broom,7,saturday,2022-02
1000000854,2023-01-25 20:27:00,heather hunter,"diapers,airfreshener,cheese",4,68.95,credit card,houston,warehouse club,True,senior citizen,spring,bogo (buy one get one),17.2375,7.955828366,37.12668654,229135,3,diapers,baby care,diapers,20,wednesday,2023-01
1000000855,2020-10-13 06:12:00,felicia miller,powerstrips,1,78.79,debit card,san francisco,warehouse club,True,young adult,fall,bogo (buy one get one),78.79,36.02328565,42.76671435,266398,1,power strips,household electronics,power strips,6,tuesday,2020-10
1000000856,2021-10-01 06:54:00,benjamin dyer,cerealbars,4,35.19,debit card,miami,warehouse club,True,middle-aged,summer,,8.7975,3.615463711,20.72814516,579268,1,cereal bars,grains & bakery,cereal bars,6,friday,2021-10
1000000857,2021-07-15 03:38:00,tammy cabrera,"dishsoap,mustard",10,70.85,mobile payment,dallas,supermarket,False,senior citizen,fall,,7.085,3.837378292,32.47621708,556968,2,dish soap,cleaning supplies,dish soap,3,thursday,2021-07
1000000858,2021-11-10 07:02:00,teresa ponce,"pasta,trashcans,diapers",3,50.04,credit card,new york,specialty store,False,senior citizen,fall,bogo (buy one get one),16.68,9.498465031,21.54460491,629450,3,pasta,grains & bakery,pasta,7,wednesday,2021-11
1000000859,2022-09-21 08:04:00,karen thompson,jam,1,55.98,mobile payment,miami,pharmacy,True,student,winter,discount on selected items,55.98,23.49551089,32.48448911,289032,1,jam,pantry & snacks,jam,8,wednesday,2022-09
1000000860,2020-11-14 10:34:00,jenna barnett,gardenhose,7,34.19,debit card,san francisco,department store,False,retiree,summer,bogo (buy one get one),4.884285714,3.090083823,12.55941324,126025,1,garden hose,garden tools,garden hose,10,saturday,2020-11
1000000861,2020-03-03 14:45:00,sonya smith,"lawnmower,cheese,toothpaste",1,52.49,mobile payment,san francisco,department store,True,senior citizen,spring,bogo (buy one get one),52.49,28.13393928,24.35606072,208938,3,lawn mower,garden tools,lawn mower,14,tuesday,2020-03
1000000862,2020-08-30 18:16:00,renee ramos,handsanitizer,8,78.82,debit card,atlanta,warehouse club,False,student,summer,bogo (buy one get one),9.8525,5.490966539,34.89226769,76494,1,hand sanitizer,home & misc,hand sanitizer,18,sunday,2020-08
1000000863,2022-06-24 05:25:00,nicole scott,"tomatoes,jam,extensioncords",2,84.19,debit card,houston,warehouse club,False,homemaker,winter,bogo (buy one get one),42.095,22.40417235,39.3816553,933804,3,tomatoes,vegetables,tomatoes,5,friday,2022-06
1000000864,2022-01-18 02:55:00,anthony haynes,"oliveoil,toothpaste",10,23.35,debit card,los angeles,department store,False,young adult,winter,bogo (buy one get one),2.335,1.214734524,11.20265476,991785,2,olive oil,pantry & snacks,olive oil,2,tuesday,2022-01
1000000865,2023-10-30 00:32:00,edward shelton,"potatoes,pickles,razors",4,85.43,credit card,new york,specialty store,True,homemaker,fall,,21.3575,12.12875551,36.91497795,511342,3,potatoes,vegetables,potatoes,0,monday,2023-10
1000000866,2021-09-01 01:40:00,rachel potts,"jam,syrup,spinach",6,63.73,credit card,san francisco,pharmacy,True,senior citizen,winter,,10.62166667,4.74333971,35.26996174,640127,3,jam,pantry & snacks,jam,1,wednesday,2021-09
1000000867,2022-07-01 00:52:00,jackson simpson,"tomatoes,toothbrush,toiletpaper",6,95.25,debit card,san francisco,specialty store,True,teenager,winter,discount on selected items,15.875,7.216432721,51.95140367,916174,3,tomatoes,vegetables,tomatoes,0,friday,2022-07
1000000868,2021-02-25 19:19:00,larry hoffman,peanutbutter,8,26.98,credit card,los angeles,specialty store,False,middle-aged,summer,,3.3725,2.220911602,9.212707184,826761,1,peanut butter,pantry & snacks,peanut butter,19,thursday,2021-02
1000000869,2022-02-11 21:48:00,john stout,"jam,broom",7,36.86,cash,new york,supermarket,True,professional,fall,,5.265714286,3.600877826,11.65385522,423977,2,jam,pantry & snacks,jam,21,friday,2022-02
1000000870,2023-05-06 03:22:00,evan casey,milk,7,88.33,credit card,chicago,convenience store,False,senior citizen,spring,bogo (buy one get one),12.61857143,6.460617653,43.10567643,717278,1,milk,other,milk,3,saturday,2023-05
1000000871,2021-06-16 23:36:00,jeanne kennedy,"shavingcream,trashcans,coffee,ironingboard,dishware",8,72.23,debit card,miami,warehouse club,False,homemaker,fall,discount on selected items,9.02875,4.34484579,37.47123368,938713,5,shaving cream,personal care,shaving cream,23,wednesday,2021-06
1000000872,2021-04-20 02:58:00,james morse,"pickles,pickles,apple,pickles,ironingboard",10,82.22,debit card,san francisco,pharmacy,False,young adult,fall,discount on selected items,8.222,4.877289273,33.44710727,154672,5,pickles,pantry & snacks,pickles,2,tuesday,2021-04
1000000873,2021-05-09 02:55:00,derrick fernandez,"potatoes,extensioncords,cereal,iron",4,60.16,mobile payment,houston,specialty store,False,young adult,summer,discount on selected items,15.04,7.86020858,28.71916568,538917,4,potatoes,vegetables,potatoes,2,sunday,2021-05
1000000874,2022-05-06 16:03:00,veronica perry,butter,6,53.16,mobile payment,chicago,department store,True,homemaker,summer,,8.86,3.611476933,31.4911384,531170,1,butter,dairy,butter,16,friday,2022-05
1000000875,2023-06-22 06:43:00,cody sanchez,salmon,1,43.36,debit card,atlanta,convenience store,True,young adult,winter,,43.36,19.37523299,23.98476701,20000,1,salmon,meat & seafood,salmon,6,thursday,2023-06
1000000876,2021-03-28 08:40:00,alexandria roberts,"honey,razors,water,gardenhose,shrimp",5,84.83,credit card,boston,supermarket,False,homemaker,summer,,16.966,10.43055545,32.67722275,33412,5,honey,pantry & snacks,honey,8,sunday,2021-03
1000000877,2024-03-09 02:46:00,sarah wheeler,"cheese,onions,ironingboard,lawnmower",3,69.89,credit card,san francisco,department store,True,teenager,fall,bogo (buy one get one),23.29666667,13.9238861,28.11834171,552671,4,cheese,dairy,cheese,2,saturday,2024-03
1000000878,2023-12-27 22:58:00,tara gordon,yogurt,2,70.71,mobile payment,los angeles,warehouse club,False,young adult,winter,,35.355,14.42939364,41.85121271,366078,1,yogurt,dairy,yogurt,22,wednesday,2023-12
1000000879,2022-10-17 10:01:00,ms. stephanie thompson,vinegar,3,86.4,cash,new york,convenience store,True,professional,spring,bogo (buy one get one),28.8,13.43783948,46.08648156,119045,1,vinegar,pantry & snacks,vinegar,10,monday,2022-10
1000000880,2021-04-12 04:56:00,katrina franklin,orange,7,28.41,cash,chicago,warehouse club,True,retiree,spring,discount on selected items,4.058571429,1.904778642,15.07654951,798448,1,orange,fruits,orange,4,monday,2021-04
1000000881,2021-09-09 06:45:00,brittney johnson,"toiletpaper,chips",1,14.73,credit card,seattle,department store,True,professional,fall,discount on selected items,14.73,8.861094034,5.868905966,617862,2,toilet paper,cleaning supplies,toilet paper,6,thursday,2021-09
1000000882,2022-04-06 07:40:00,timothy jones,"handsanitizer,vacuumcleaner,trashbags,plantfertilizer",10,68.17,cash,los angeles,convenience store,False,teenager,fall,bogo (buy one get one),6.817,2.767110021,40.49889979,871909,4,hand sanitizer,home & misc,hand sanitizer,7,wednesday,2022-04
1000000883,2020-05-17 03:09:00,colleen daniels,"toothbrush,diapers,toothbrush",8,75.87,mobile payment,miami,pharmacy,False,teenager,summer,bogo (buy one get one),9.48375,4.089701929,43.15238457,949326,3,toothbrush,personal care,toothbrush,3,sunday,2020-05
1000000884,2021-08-04 06:49:00,rachel jacobs,"babywipes,soap,cerealbars",1,26.05,mobile payment,los angeles,specialty store,True,homemaker,fall,,26.05,16.67134421,9.378655793,596381,3,baby wipes,baby care,baby wipes,6,wednesday,2021-08
1000000885,2023-03-14 10:27:00,jason hawkins,"icecream,diapers,vinegar",9,63.35,debit card,boston,department store,False,senior citizen,fall,,7.038888889,3.192582367,34.6167587,902208,3,ice cream,dairy,ice cream,10,tuesday,2023-03
1000000886,2020-10-07 23:30:00,zachary gardner,"lightbulbs,lawnmower,cereal,dustpan,trashbags",3,84.95,cash,boston,specialty store,True,teenager,summer,bogo (buy one get one),28.31666667,16.87174485,34.33476544,607014,5,light bulbs,household electronics,light bulbs,23,wednesday,2020-10
1000000887,2022-06-01 17:46:00,gregory torres,"spinach,yogurt",1,61.36,credit card,new york,supermarket,False,young adult,fall,bogo (buy one get one),61.36,28.92846863,32.43153137,384764,2,spinach,vegetables,spinach,17,wednesday,2022-06
1000000888,2022-09-21 03:27:00,frederick hernandez,"carrots,salmon,water,spinach",9,29.65,debit card,houston,pharmacy,True,professional,spring,,3.294444444,1.416059021,16.90546881,732379,4,carrots,vegetables,carrots,3,wednesday,2022-09
1000000889,2024-02-14 07:49:00,stephanie diaz,"hairgel,broom",6,91.39,credit card,dallas,specialty store,False,student,winter,bogo (buy one get one),15.23166667,7.203841993,48.16694804,626035,2,hair gel,personal care,hair gel,7,wednesday,2024-02
1000000890,2021-04-08 06:48:00,mrs. brittany snyder,gardenhose,9,73.05,credit card,los angeles,supermarket,False,retiree,summer,bogo (buy one get one),8.116666667,5.005386646,28.00152019,926436,1,garden hose,garden tools,garden hose,6,thursday,2021-04
1000000891,2022-03-14 03:56:00,mason rodriguez,"chicken,pancakemix,vinegar,milk,orange",5,27.22,credit card,san francisco,convenience store,True,teenager,winter,,5.444,3.575123472,9.344382641,88632,5,chicken,meat & seafood,chicken,3,monday,2022-03
1000000892,2020-06-22 00:44:00,brian allen,"jam,pasta,coffee",1,31.46,debit card,new york,supermarket,True,homemaker,summer,bogo (buy one get one),31.46,20.41961508,11.04038492,436667,3,jam,pantry & snacks,jam,0,monday,2020-06
1000000893,2023-03-16 19:23:00,sarah salas,"ketchup,syrup",7,53.72,mobile payment,new york,convenience store,False,retiree,fall,bogo (buy one get one),7.674285714,3.984144252,25.83099024,287799,2,ketchup,condiments,ketchup,19,thursday,2023-03
1000000894,2020-04-01 12:05:00,paul patterson,"carrots,ketchup,syrup",9,39.37,mobile payment,new york,convenience store,False,teenager,summer,bogo (buy one get one),4.374444444,2.626528172,15.73124645,613499,3,carrots,vegetables,carrots,12,wednesday,2020-04
1000000895,2020-03-16 21:57:00,kristin simmons,"bread,powerstrips,tea",2,47.82,debit card,atlanta,convenience store,True,student,spring,,23.91,11.03435235,25.7512953,878149,3,bread,grains & bakery,bread,21,monday,2020-03
1000000896,2021-04-18 23:25:00,peter mathis,"femininehygieneproducts,salmon,beef,honey,tea",8,85.21,cash,new york,department store,False,senior citizen,winter,discount on selected items,10.65125,5.197216929,43.63226457,617723,5,feminine hygiene products,personal care,feminine hygiene products,23,sunday,2021-04
1000000897,2024-01-02 01:48:00,traci smith,"chips,apple,shrimp,pickles",10,55.74,debit card,atlanta,supermarket,False,teenager,spring,bogo (buy one get one),5.574,3.728452756,18.45547244,470830,4,chips,pantry & snacks,chips,1,tuesday,2024-01
1000000898,2021-05-09 05:53:00,brandi mcguire,orange,8,6.61,mobile payment,san francisco,pharmacy,False,homemaker,fall,bogo (buy one get one),0.82625,0.333722852,3.940217186,958390,1,orange,fruits,orange,5,sunday,2021-05
1000000899,2020-01-21 00:48:00,jesse davis,"powerstrips,diapers,papertowels,ketchup,papertowels",5,73.98,cash,los angeles,supermarket,False,professional,summer,bogo (buy one get one),14.796,6.297955267,42.49022367,371270,5,power strips,household electronics,power strips,0,tuesday,2020-01
1000000900,2021-12-02 05:23:00,jennifer gonzalez,"extensioncords,broom",8,23.67,debit card,chicago,department store,True,young adult,spring,,2.95875,1.368025037,12.7257997,125827,2,extension cords,household electronics,extension cords,5,thursday,2021-12
1000000901,2023-08-25 18:43:00,leah rice,"milk,bbqsauce,onions,dustpan,tomatoes",6,33.79,mobile payment,chicago,warehouse club,False,student,summer,discount on selected items,5.631666667,2.297492825,20.00504305,259731,5,milk,other,milk,18,friday,2023-08
1000000902,2024-02-03 17:18:00,danielle holt,"potatoes,hairgel",3,49.81,debit card,dallas,warehouse club,True,senior citizen,spring,,16.60333333,7.545063236,27.17481029,586124,2,potatoes,vegetables,potatoes,17,saturday,2024-02
1000000903,2020-08-16 07:44:00,donna williams,"rice,jam,sponges",2,89.42,cash,new york,department store,True,young adult,summer,,44.71,25.70433646,38.01132709,378069,3,rice,grains & bakery,rice,7,sunday,2020-08
1000000904,2023-07-12 23:10:00,benjamin wagner,cannedsoup,10,52.08,mobile payment,atlanta,department store,True,homemaker,spring,discount on selected items,5.208,2.741633718,24.66366282,424045,1,canned soup,pantry & snacks,canned soup,23,wednesday,2023-07
1000000905,2022-09-05 10:02:00,justin harris,"eggs,pancakemix",8,65.39,credit card,dallas,warehouse club,True,retiree,summer,,8.17375,5.45844262,21.72245904,402548,2,eggs,meat & seafood,eggs,10,monday,2022-09
1000000906,2022-01-17 05:31:00,dawn yu,"chips,cleaningspray,insectrepellent,mop",9,55.68,mobile payment,seattle,specialty store,True,teenager,winter,discount on selected items,6.186666667,3.991841917,19.75342274,500213,4,chips,pantry & snacks,chips,5,monday,2022-01
